,MATRICULA,REPROVACOES_DE,REPROVACOES_EM,NOTA_DE,NOTA_EM,NOTA_MF,NOTA_GO,REPROVACOES_MF,REPROVACOES_GO,INGLES,H_AULA_PRES,TAREFAS_ONLINE,FALTAS
28694,881976,0,0,7.510496091279671,7.282149035421133,8.529917664848773,2.125704009530054,0,0,0.0,8,4,2
28695,245781,0,0,7.493139216646976,7.666424020808719,9.079417649940929,1.9502092961926771,0,0,0.0,17,6,2
28696,818149,0,0,7.4139739009117935,7.82794780182359,8.770415177963333,5.148469783587694,0,0,0.0,5,5,3
28697,686418,0,0,8.0,8.558252982346666,9.749216814921024,9.727409581435897,0,0,0.0,5,4,3
28698,424707,0,0,8.03667138994228,8.159943320692642,8.859943320692643,7.759943320692643,0,0,0.0,13,5,1
28699,676532,0,0,8.149721805754483,8.183240601918161,7.828488718627429,7.0944135339727215,0,0,0.9441353397272049,5,5,2
28700,465431,0,0,7.449281035249414,7.19856207049883,7.884803882185308,7.063039223562938,0,0,0.8767974118764621,10,4,2
28701,440278,0,0,7.612572016168097,8.256286008084048,7.267705765562576,6.9059979434116565,0,0,0.4371399191595091,9,6,2
28702,950561,0,0,7.326240359540561,7.326240359540561,8.223405252019278,1.5390139583550295,0,0,0.0,11,3,1
28703,265876,0,0,7.597525152468219,8.2181941692876,8.964481897989927,7.8694315930534895,0,0,0.0,6,4,3
28704,765886,0,0,7.7,8.049232320200854,7.806141438393168,7.3538383989957286,0,0,0.0,11,1,5
28705,762268,0,0,7.646720367160356,7.527042570122492,8.520483304443204,3.7843497399888353,0,0,0.5327963283964401,10,4,4
28706,882665,0,0,7.928522336079628,7.796642875174926,9.108723234571789,4.987575993160523,0,0,0.0,15,4,2
28707,178703,0,0,7.684538485404935,7.86907697080987,9.814461824859217,0.0,0,0,0.1546151459506544,17,5,2
28708,409965,0,0,7.979544640292218,8.103863392087664,8.543635712233774,7.70772678417533,0,0,0.0,11,6,3
28709,475149,0,0,7.415575163625108,7.677875818125539,8.384424836374892,5.989379090627698,0,0,0.15575163625107913,14,4,3
28710,215766,0,0,7.228300820390628,7.0858495898046865,9.460390155312457,1.0046791238673192,0,0,0.0,3,5,3
28711,914201,0,0,7.7413033262708675,8.953258315677168,9.387224557731894,7.719292073622443,0,0,0.0,11,5,3
28712,609398,0,0,7.310419020477037,7.510419020477038,8.916647836183696,7.595809795229621,0,0,1.0,2,4,2
28713,804528,0,0,7.25006126234056,7.237556157145512,6.3251735766315855,6.474622215566548,0,0,1.0,15,6,4
28714,873931,0,0,6.891442799300822,7.487432839790246,8.478875639091067,6.862298519370738,0,0,0.7085572006991779,8,5,2
28715,247110,0,0,7.688547611194518,7.8699722130602705,9.665642833583556,7.7885476111945176,0,0,0.8142460186575298,16,1,7
28716,311805,0,0,7.718848691526464,7.612565794350974,8.918848691526463,6.8413485061893775,0,0,0.0,13,5,1
28717,134159,0,0,8.0982079892515,8.374717525232619,9.3982079892515,8.006038143924464,0,0,0.0,7,5,1
28718,529977,0,0,7.682394021448062,8.638379075068219,9.964788042896123,7.751745911542658,0,0,0.9119701072403128,8,5,2
28719,239928,0,0,7.316561275011319,7.466877449977362,7.3582806375056595,7.0,0,0,0.4171936249434074,5,2,5
28720,351854,0,0,7.8951208283051875,8.642681242457781,9.147560414152592,7.816461449534079,0,0,0.73780207076297,14,4,3
28721,592976,0,0,7.583266576657992,7.683266576657992,8.467334233420074,4.494236798667282,0,0,0.0,16,5,1
28722,473982,0,0,7.510595111384034,7.489404888615966,7.791726887387811,6.705951113840343,0,0,0.0,7,3,4
28723,463692,0,0,7.4,8.472607201193918,9.24418310134316,7.35736385022386,0,0,1.0,18,5,1
28724,883447,0,0,7.449035590952296,7.549035590952296,7.6552793713489375,6.938934174364838,0,0,0.0,10,7,1
28725,584970,0,0,7.949760517086687,8.049760517086685,10.0,7.949760517086687,0,0,0.0,14,4,3
28726,720954,0,0,7.8,8.529765921958074,8.940468156083853,3.3783859621325854,0,0,0.0,10,5,2
28727,294754,0,0,7.609180453020134,8.17274006471716,8.509180453020132,7.281920517737295,0,0,0.0,13,6,1
28728,462691,0,0,7.26714516476018,8.39000538444042,8.791440878720959,4.122914064084445,0,0,0.5571505492006007,17,5,2
28729,142513,0,0,6.759893369730492,7.369875598018906,7.119431305229285,7.129946684865245,0,0,0.0,16,5,1
28730,128505,0,0,7.836040980429753,8.404061470644628,8.851774607636367,7.7,0,0,0.0,10,5,1
28731,522859,0,0,7.5,7.5761819584957735,7.104906705571837,7.233273709470421,0,0,0.0,6,5,2
28732,830262,0,0,7.706624619609566,7.419873858828695,8.51324923921913,0.5100957099364971,0,0,0.933753803904351,14,4,2
28733,875019,0,0,7.2505684270168045,7.595170528105043,8.94573895512185,7.185511584315125,0,0,0.3494315729831938,15,5,1
28734,364066,0,0,7.945003776578032,8.342486781976888,9.07246412250869,7.519984893687869,0,0,0.7749811171098365,9,6,2
28735,233153,0,0,7.656775006641391,7.4,8.85677500664139,3.3565049083488123,0,0,0.0,14,5,2
28736,683887,0,0,8.054651147080866,8.224418578468113,9.409302294161732,7.269767431387245,0,0,0.0,18,5,3
28737,623328,0,0,7.5,7.263517187588137,7.256645596871348,2.6437613642773643,0,0,0.0,8,4,2
28738,569478,0,0,7.216361932587191,7.595909516853203,8.687728550559608,3.695212151711328,0,0,0.4795475842660102,5,3,3
28739,850304,0,0,7.625051985813212,8.915709476946471,9.956262996453304,8.490657491133259,0,0,0.0,20,5,3
28740,749368,0,0,7.754957928523398,8.159495142280768,8.8,3.603365718128206,0,0,0.0,16,6,1
28741,207174,0,0,7.7310291646684846,8.013786455835607,9.74135936750682,8.444815620504093,0,0,0.17242708832878573,10,4,4
28742,227818,0,0,7.639247338834981,7.959424435579691,6.298007661622004,5.282922096287725,0,0,0.19955725813822345,13,5,2
28743,863293,0,0,5.286978914283791,7.337395782856758,8.189749878856219,5.849583131427035,0,0,1.0,4,3,2
28744,775104,0,0,7.655614668601133,8.077807334300568,9.205747672953676,7.827940338653113,0,0,0.0,21,6,2
28745,624393,0,0,7.54571520193815,7.773335471189016,8.168572802907224,3.0304874905705153,0,0,0.590474663436417,7,2,4
28746,333824,0,0,7.274788187506981,7.675353020821698,7.048164291727176,7.32492939583566,0,0,0.0,11,6,1
28747,349789,0,0,7.649851653711525,7.650445038865426,7.1764092897405165,1.7050437738081627,0,0,1.0,4,4,2
28748,491175,0,0,8.0,8.187647246768815,9.931274541128136,7.762549082256273,0,0,0.3127454112813581,8,4,1
28749,698172,0,0,7.6801854360492445,7.981112616295463,9.521668924443194,8.222596104689416,0,0,0.0,14,5,2
28750,247876,0,0,7.635165818115466,7.540663272461862,8.135165818115466,7.0274872717319825,0,0,0.6483418188453447,11,4,2
28751,136195,0,0,6.87376884823314,7.096733638251451,8.40984921413488,6.978693455300581,0,0,0.0,4,5,1
28752,917454,0,0,7.5,7.903445229368675,8.477606009103619,8.079328623787955,0,0,1.0,15,6,2
28753,171042,0,0,8.122587137041528,7.9841701245832075,8.568340249166415,7.6920850622916035,0,0,0.0,16,5,1
28754,707313,0,0,7.44737663930185,7.74737663930185,9.14197377117041,7.489506557207397,0,0,0.5262336069815059,16,5,1
28755,619000,0,0,7.7,7.987133101068848,8.671331010688496,7.4,0,0,0.0,13,5,1
28756,436659,0,0,7.6535358449972035,7.760607534991611,9.137375457490213,7.529295263736718,0,0,0.38383961249300935,9,5,2
28757,944618,0,0,6.6198094687876665,6.9684625535929525,7.039618937575335,1.1809790494784291,0,0,0.0,6,5,3
28758,109796,0,0,7.582670198867446,7.796021193204679,9.082670198867444,7.117329801132553,0,0,0.17329801132553455,5,0,3
28759,867102,0,0,7.294894291655675,7.905105708344325,8.6,3.7312526462235622,0,0,0.0,18,4,2
28760,703011,0,0,7.588166035569119,8.03510942818432,7.946550927506879,2.3217056033201566,0,0,0.7061132147696004,9,4,3
28761,398434,0,0,7.1031561839296185,7.400789045982405,8.998421908035189,7.29684381607038,0,0,0.9921095401759512,6,5,2
28762,305434,0,0,7.317032433719687,7.880772963962188,7.9978053976818755,1.2093027940978098,0,0,0.0,3,2,3
28763,298104,0,0,7.750310171626957,7.850723733796232,9.050103390542318,0.0,0,0,0.0,4,5,2
28764,320768,0,0,7.206145236241825,7.033798799330027,9.106145236241822,6.833798799330027,0,0,0.0,9,5,1
28765,898778,0,0,7.533554610403939,7.8335546104039375,8.180265532484729,7.306578155838425,0,0,0.0,12,6,3
28766,757155,0,0,7.392322781856996,7.26813833508157,8.148368893550852,6.924184446775426,0,0,0.4395388830614344,5,3,3
28767,983581,0,0,7.71131110895742,8.098097774331873,8.943342210161557,7.673573330748905,0,0,0.3773777820851585,19,6,1
28768,737247,0,0,7.382423683287879,7.558414574331003,8.68242368328788,7.648018217913752,0,0,0.4480182179137532,17,6,2
28769,637099,0,0,8.147665336109698,8.007476380555758,9.730850299992737,7.8476653361096975,0,0,0.0,14,6,1
28770,654921,0,0,7.768074301601445,7.963851396797109,8.731925698398554,7.684037150800723,0,0,0.8403715080072285,6,2,1
28771,594901,0,0,7.6669908054748275,8.34341280938542,9.366990805474828,0.0,0,0,0.04715599217881683,16,6,1
28772,940406,0,0,7.936746392457818,8.674354050678131,9.011100443135946,5.240956709493814,0,0,0.3760765822031176,23,5,1
28773,939947,0,0,8.067348295934654,8.786298539372561,9.253646835307217,6.808179551215849,0,0,0.18950243437906567,23,5,1
28774,174107,0,0,7.336914146774205,8.22617170645159,9.238476422042993,7.541794459139445,0,0,1.0,3,0,2
28775,773530,0,0,7.317922864023205,7.63584572804641,7.97169145609282,7.03584572804641,0,0,0.0,15,5,2
28776,853785,0,0,7.000275267130438,7.899862366434783,9.799655916086957,8.099724732869563,0,0,0.0,8,3,2
28777,521099,0,0,7.4981780381635845,7.452732942754625,6.909109809182084,7.152732942754625,0,0,0.0,5,5,3
28778,464692,0,0,7.731113185744529,7.968886814255471,9.268886814255472,7.144434071277356,0,0,0.34443407127735604,9,2,2
28779,629800,0,0,7.662852889039657,7.6933382961204,8.075235259359772,7.268573555480173,0,0,0.0,9,2,3
28780,594449,0,0,7.4087357936923715,7.963103690538559,7.652414762154233,0.0,0,0,0.0,10,4,2
28781,246471,0,0,7.427080821449863,7.356770205362466,8.143229794637534,6.845838357100273,0,0,0.5677020536246568,15,6,2
28782,763923,0,0,7.752022732211682,8.673640917981027,10.0,7.734450010865699,0,0,0.0,14,7,1
28783,214885,0,0,7.404537126941551,7.9636419153723,9.327283830744598,7.636358084627701,0,0,0.0,21,6,2
28784,862479,0,0,7.440297887180684,8.039553169228974,8.530223415385514,0.7354364410474812,0,0,0.0,8,3,3
28785,869789,0,0,7.732406723961807,8.2,8.9,7.337966380190957,0,0,0.6620336198090431,17,6,1
28786,917563,0,0,7.278409496094704,7.855681899218942,8.5,7.479546589065173,0,0,0.5568189921894083,18,6,1
28787,773866,0,0,7.5622081218934145,8.031104060946706,8.902176396153594,7.571072335206889,0,0,0.0,23,6,2
28788,437495,0,0,7.2,7.292383382392867,8.485613055630974,6.8991537091547634,0,0,0.0,10,6,1
28789,889598,0,0,6.761759986863298,5.9,7.083460011494613,4.7904399967158255,0,0,0.0,11,2,5
28790,127486,0,0,6.740321791136577,5.808873731021974,7.310482686704868,1.4919552215855345,0,0,0.0,4,1,5
28791,680585,0,0,6.218193491901697,5.595483729754242,7.026129067561438,5.592064424340258,0,0,0.8522581351228791,0,0,4
28792,195401,0,0,7.2,7.19689812378016,6.615509381099202,7.147268104262708,0,0,0.9689812378015932,4,4,3
28793,264968,0,0,6.2449514325239495,5.824015850264286,6.824015850264286,5.663548059134453,0,0,0.8682259704327729,3,4,5
28794,434568,0,0,7.139309258036237,6.9393092580362365,6.7179277741087065,6.921381483927528,0,0,0.0,9,4,2
28795,248005,0,0,6.392244567026803,6.771389493873737,6.918717390270397,4.828610506126264,0,0,0.9010688414413354,3,0,7
28796,811363,0,0,6.264847943312105,6.664847943312105,7.764847943312105,5.6332393017638465,0,0,0.7193477359137654,12,1,2
28797,531552,0,0,6.763773506624426,6.9729558443740425,7.591320519873277,6.018867533122131,0,0,0.0,9,5,1
28798,438021,0,0,7.2,6.616955324241048,7.209804501344202,6.824106147137893,0,0,0.0,6,1,4
28799,353845,0,0,6.327455953005747,6.250201548306321,7.213727976502872,1.660428456941951,0,0,0.7725440469942533,4,1,4
28800,399409,0,0,7.079106420541459,6.878700248060302,7.739350124030152,5.43447605425629,0,0,1.0,4,4,3
28801,603595,0,0,7.1,6.731369404913074,6.9125477619652305,5.918821642947845,0,0,0.5313694049130738,2,2,3
28802,119122,0,0,7.413869529894576,6.871289843298192,8.113869529894576,7.013869529894576,0,0,0.0,5,1,6
28803,467834,0,0,5.488693917564691,5.333040876347038,7.363044201014713,0.40651378883817024,0,0,1.0,5,2,5
28804,116437,0,0,6.86735301477638,7.207058930583825,8.370882480068293,7.2467648463912715,0,0,1.0,3,3,3
28805,904802,0,0,7.302193818283144,7.695612363433709,7.704387636566291,6.9967092725752815,0,0,0.0,2,2,4
28806,667141,0,0,7.111153924758535,6.6446156990341425,7.244615699034144,5.955384300965856,0,0,0.0,6,2,2
28807,880181,0,0,6.9,6.497645917399843,8.001177041300078,6.920470816520032,0,0,0.6023540826001582,5,1,2
28808,297134,0,0,6.5006021883562575,5.9516560179797064,6.7752258206335965,6.201204376712514,0,0,1.0,2,4,4
28809,813307,0,0,6.171306517928313,6.814204345285543,6.885795654714457,1.855820610890067,0,0,1.0,4,5,2
28810,302421,0,0,6.6957604382390095,6.3055854900126285,6.9,3.667429434163703,0,0,0.0,3,4,3
28811,412027,0,0,7.047823818153918,7.095647636307835,7.604352363692165,7.0173833635387135,0,0,0.0,2,2,2
28812,983681,0,0,6.9556543362780845,7.246215195945013,6.9745326169442246,6.56037390644462,0,0,0.349065233888451,1,3,4
28813,776755,0,0,6.860783203618307,5.1,7.860783203618307,5.24117480542746,0,0,0.0,5,3,3
28814,508959,0,0,6.6525337315566055,6.473733134221697,7.509100448001182,6.6959670151120285,0,0,0.5656671644457564,7,0,1
28815,913396,0,0,6.5867951413750765,6.573590282750156,7.479229151749531,5.037687455248593,0,0,0.13204858624921845,3,2,4
28816,885011,0,0,7.042634309766723,6.813171548833616,7.185268619533447,6.295147281158657,0,0,0.3934142255831921,7,3,5
28817,878288,0,0,6.810932499814429,6.881350003711397,7.056270000742278,6.178135000371141,0,0,0.8906750018556983,2,3,3
28818,111347,0,0,7.002902465978817,6.305804931957632,6.804146379969738,6.302073189984869,0,0,0.9958536200302628,6,4,3
28819,406800,0,0,6.3647015626474825,5.668224062883453,6.851761250117985,6.1776418751769775,0,0,0.12940312529496334,8,1,5
28820,108348,0,0,6.4528404740094425,6.7234085688113305,6.758863810396223,5.153182862377338,0,0,1.0,4,5,3
28821,977899,0,0,7.2718351146139275,7.8493032063050725,7.781223409742619,6.475590432665403,0,0,0.0187765902573811,5,3,3
28822,301360,0,0,6.459830734892554,6.923932293957022,7.0632552335272365,5.551289086548724,0,0,1.0,6,2,5
28823,974391,0,0,6.8,5.892197648784168,7.048430250868452,6.010941849478929,0,0,1.0,6,3,4
28824,597446,0,0,6.785931289253937,6.440303804955512,7.872496687602099,2.3334611008350383,0,0,0.4093791404973751,11,5,3
28825,473409,0,0,6.436501738092129,5.773003476184259,6.8788339126973765,3.862861722171454,0,0,1.0,4,4,3
28826,161066,0,0,7.3709110347908755,7.5,7.670911034790874,6.338785286945501,0,0,0.0,7,0,2
28827,756157,0,0,5.626891726321015,4.7363829238460795,6.704745598762533,6.4873450699665804,0,0,0.015818662541773332,10,2,3
28828,908972,0,0,7.290943451083191,7.17283035324957,7.875094490478772,6.5022641372292025,0,0,0.0,4,0,3
28829,720137,0,0,6.747656755421895,6.7,7.096092435903075,6.291405946746862,0,0,0.6953135108437883,5,5,3
28830,683482,0,0,6.824233321706574,5.9150331821854625,6.6,5.405833042664354,0,0,0.0,13,5,1
28831,269144,0,0,6.222821053403566,6.095494737172957,7.290989474345912,5.668463160210696,0,0,0.0,2,1,3
28832,843853,0,0,6.608738085439954,7.195630957280022,7.6478154786400125,6.37378574368014,0,0,0.5218452135998835,2,3,3
28833,271967,0,0,5.863213974081054,6.689025804044211,7.689025804044211,0.9347709424642172,0,0,1.0,4,5,2
28834,820680,0,0,6.278304313646871,6.804405751529161,7.169492810588549,5.548130195528094,0,0,1.0,9,3,4
28835,821126,0,0,6.896908340623543,6.512077386159674,7.208985726783219,3.973332070996496,0,0,0.4241547723193485,8,3,4
28836,958528,0,0,6.486751952614683,7.087606863912188,6.862820591736566,5.2564118347312885,0,0,1.0,2,0,4
28837,279461,0,0,7.385444439140762,7.500718513921993,7.346540738265689,7.162533326968912,0,0,0.0,3,3,3
28838,839342,0,0,7.091333933963133,7.025998198110603,7.514995495276503,5.425998198110602,0,0,0.0,11,5,3
28839,806863,0,0,5.936680295386188,6.2917791362912565,6.9,6.461186090860838,0,0,0.4490115909493017,15,5,3
28840,363484,0,0,6.560402717343647,5.349974247403658,6.964584406358181,6.195818310985468,0,0,0.35415593641819065,4,4,4
28841,448560,0,0,6.229906964287051,6.817904530075048,7.935809060150095,6.529906964287051,0,0,0.0,3,1,5
28842,564899,0,0,6.953975997989768,6.143098281980996,6.905438858004385,5.756489135964916,0,0,0.0,3,1,6
28843,564229,0,0,6.363152776176153,5.505270835735768,7.0315763880880775,5.021083342943074,0,0,0.0,1,2,4
28844,937150,0,0,7.171161366263276,6.38651590121017,7.598129563842937,1.7303180242034015,0,0,0.2883863373672336,8,1,2
28845,401383,0,0,7.107229526554872,6.862891810621949,7.044337715932922,5.0669868522012305,0,0,0.0,3,0,3
28846,933347,0,0,6.693013030321382,5.806986969678618,7.56855863644622,6.951091212249676,0,0,0.03493484839308925,2,6,4
28847,437889,0,0,6.842405469586562,6.891320536670356,7.631556140424506,6.031556140424505,0,0,0.5108493291620559,8,4,2
28848,728714,0,0,6.93497413271382,6.221314253362747,7.232242156843605,5.821314253362748,0,0,0.4863401206489272,4,4,3
28849,869268,0,0,6.999100816643488,6.71103882704567,6.925674387517383,6.648651224965232,0,0,0.37612397919563867,5,1,3
28850,651840,0,0,6.7731170315645794,7.203870218938747,6.917311703156457,5.807740437877494,0,0,1.0,8,2,6
28851,823533,0,0,7.657555796363018,7.857555796363018,8.841990150743154,6.585879641650701,0,0,0.0,14,4,3
28852,316328,0,0,7.569526819510218,7.066198753653097,6.715236590244892,6.344045737806113,0,0,1.0,4,4,3
28853,689528,0,0,6.894994988919022,5.753319970450727,6.774157479684874,6.0741574796848745,0,0,0.8416750184682961,13,2,5
28854,592235,0,0,7.0002111098492215,6.80926363533118,7.400211109849222,6.791369694216481,0,0,0.0,9,2,4
28855,137576,0,0,6.243866389210581,6.885870551051878,6.956133610789419,5.285870551051878,0,0,0.43866389210580137,6,4,5
28856,630568,0,0,6.8449823095941245,6.9200707616234975,7.340141523246996,6.210035380811749,0,0,0.0,9,2,2
28857,633845,0,0,6.559752162135264,6.6597521621352636,7.180185878398553,5.4984510133454005,0,0,0.6006195946618397,10,3,5
28858,379588,0,0,6.99870601721385,6.99870601721385,7.148059025820777,5.62014756455194,0,0,0.7467650430346263,4,2,5
28859,494070,0,0,6.962922224271791,7.020974074757262,7.672662971844428,0.0,0,0,0.7902592524273636,7,4,3
28860,974758,0,0,6.994411072045323,6.954313571565628,7.059902499520304,1.2792199961624346,0,0,0.0,5,1,6
28861,577855,0,0,5.973369945106111,5.097205620181902,7.676164324924207,4.030355894651353,0,0,1.0,21,0,4
28862,776363,0,0,5.8006025529820375,6.828958784059884,6.814630030275451,5.200301276491018,0,0,1.0,2,2,4
28863,713345,0,0,6.607003580353863,6.261906086601568,6.649299641964613,5.797198567858454,0,0,0.5070035803538631,2,3,4
28864,408528,0,0,6.7191997449169145,6.357599234750744,6.757599234750744,5.7096051866894015,0,0,0.0,5,0,3
28865,326110,0,0,6.515326438421395,6.051088128071318,6.720435251228527,6.0,0,0,0.051088128071317684,2,3,3
28866,975343,0,0,5.96317199162412,6.526343983248237,6.718414004187942,5.520968050255284,0,0,0.18414004187940347,2,4,3
28867,807040,0,0,6.5302066552644975,6.655723293425742,7.730206655264497,6.830206655264496,0,0,0.8255166381612449,8,2,2
28868,576029,0,0,7.3606075652682135,7.52164910572801,8.361475515651376,7.081388720613061,0,0,0.19913204961683684,4,6,3
28869,698571,0,0,6.7,6.738226769047492,6.7105814152379955,5.231744245713983,0,0,0.0,5,3,3
28870,430352,0,0,6.1,6.229405530852664,7.630066052127482,6.169273426597702,0,0,0.0,5,6,2
28871,483208,0,0,6.713408508818777,6.964619853910477,6.964619853910477,3.1098581863537293,0,0,0.3780283627292541,4,3,3
28872,666697,0,0,7.131190259455152,7.031277154793114,7.6125108619172455,5.662554309586227,0,0,0.0,5,2,2
28873,544326,0,0,6.9363122932667975,7.036312293266798,6.9363122932667975,6.32709302643379,0,0,1.0,5,5,2
28874,394561,0,0,6.612718960619419,6.815262752743303,6.833069297610488,4.775354185929694,0,0,0.974562078761162,2,3,4
